request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,General_Office,#_of_Records,Total_$
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334762&c-r-ot=H",c-t-id,334762,"TAYLOR, CHEIKH A",c-t-eid,43967804,"TAYLOR, CHEIKH A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4369,"HOUSE DISTRICT 038",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",2,1000.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337486&c-r-ot=H",c-t-id,337486,"ESELBACH, PAUL",c-t-eid,59433893,"ESELBACH, PAUL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5347,"ASSEMBLY DISTRICT 013",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,1000.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337287&c-r-ot=S",c-t-id,337287,"LEWIS, JOSHUA",c-t-eid,59433609,"LEWIS, JOSHUA",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3088,"SENATE DISTRICT 025",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",1,900.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335870&c-r-ot=S",c-t-id,335870,"COOK, CLYDE D",c-t-eid,58887216,"COOK, CLYDE D",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5379,"SENATE DISTRICT 005",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",3,875.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336008&c-r-ot=H",c-t-id,336008,"HURTADO, MICHEL F",c-t-eid,58887304,"HURTADO, MICHEL F",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5349,"ASSEMBLY DISTRICT 015",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",3,849.26
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337298&c-r-ot=S",c-t-id,337298,"CARSKADON, DAVE",c-t-eid,59433618,"CARSKADON, DAVE",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3083,"SENATE DISTRICT 020",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",4,822.19
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337505&c-r-ot=S",c-t-id,337505,"PECK, SHAWN",c-t-eid,59433912,"PECK, SHAWN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5376,"SENATE DISTRICT 002",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",4,766.60
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334730&c-r-ot=H",c-t-id,334730,"LANCASTER, JOHN FRED",c-t-eid,6484004,"LANCASTER, JOHN FRED",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4353,"HOUSE DISTRICT 022",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",3,750.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336964&c-r-ot=H",c-t-id,336964,"DURIG, MICHAEL",c-t-eid,59229539,"DURIG, MICHAEL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7814,"HOUSE DISTRICT 092",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",9,701.07
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334912&c-r-ot=H",c-t-id,334912,"HULUM, JEFFERY",c-t-eid,58660139,"HULUM, JEFFERY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4450,"HOUSE DISTRICT 119",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",3,700.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337293&c-r-ot=S",c-t-id,337293,"MANCEBO, MARIO",c-t-eid,6509437,"MANCEBO, MARIO",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,RI,RI,y,2023,2023,c-r-t,3,Special,c-r-osid,6798,"SENATE DISTRICT 001",c-t-ico,O,Open,c-r-ot,S,"State Senate",2,650.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336725&c-r-ot=H",c-t-id,336725,"MORAN, KIMBERLY",c-t-eid,59174629,"MORAN, KIMBERLY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7773,"HOUSE DISTRICT 051",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",2,645.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337063&c-r-ot=S",c-t-id,337063,"SLAGLE, JAMES",c-t-eid,59433450,"SLAGLE, JAMES",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3102,"SENATE DISTRICT 039",c-t-ico,O,Open,c-r-ot,S,"State Senate",1,600.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335674&c-r-ot=S",c-t-id,335674,"IMHOLT, STEVE",c-t-eid,58721684,"IMHOLT, STEVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,3,Special,c-r-osid,7831,"SENATE DISTRICT 009",c-t-ico,O,Open,c-r-ot,S,"State Senate",2,580.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334566&c-r-ot=H",c-t-id,334566,"HILL, MATTHEW",c-t-eid,58429236,"HILL, MATTHEW",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,3,Special,c-r-osid,3051,"HOUSE DISTRICT 093",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",6,534.42
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337283&c-r-ot=H",c-t-id,337283,"JASMIN, REGINALD",c-t-eid,59433607,"JASMIN, REGINALD",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3041,"HOUSE DISTRICT 083",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,510.11
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334620&c-r-ot=S",c-t-id,334620,"JACKSON, REGINALD",c-t-eid,58659847,"JACKSON, REGINALD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4464,"SENATE DISTRICT 011",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",2,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334690&c-r-ot=S",c-t-id,334690,"BURNEY, ARTIS R",c-t-eid,58659917,"BURNEY, ARTIS R",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4504,"SENATE DISTRICT 051",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",1,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334702&c-r-ot=H",c-t-id,334702,"FAULKNER, JOHN GARY",c-t-eid,18912697,"FAULKNER, JOHN GARY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4336,"HOUSE DISTRICT 005",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334717&c-r-ot=H",c-t-id,334717,"JACKSON, LATAISHA M",c-t-eid,16685562,"JACKSON, LATAISHA M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4342,"HOUSE DISTRICT 011",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334747&c-r-ot=H",c-t-id,334747,"SANDERS, ROBERT",c-t-eid,58659974,"SANDERS, ROBERT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4360,"HOUSE DISTRICT 029",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334862&c-r-ot=H",c-t-id,334862,"MOREMAN, STEVE",c-t-eid,58660089,"MOREMAN, STEVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4422,"HOUSE DISTRICT 091",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335945&c-r-ot=H",c-t-id,335945,"WHITE-MORRIS, DAMITA",c-t-eid,58887265,"WHITE-MORRIS, DAMITA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5335,"ASSEMBLY DISTRICT 001",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335983&c-r-ot=H",c-t-id,335983,"ATURA, JOSEPH",c-t-eid,58887291,"ATURA, JOSEPH",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5343,"ASSEMBLY DISTRICT 009",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335988&c-r-ot=H",c-t-id,335988,"MAMMANO, EMMA",c-t-eid,45464346,"MAMMANO, EMMA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5344,"ASSEMBLY DISTRICT 010",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336973&c-r-ot=H",c-t-id,336973,"DAVIS, NORM",c-t-eid,59433380,"DAVIS, NORM",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,2977,"HOUSE DISTRICT 019",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336987&c-r-ot=H",c-t-id,336987,"GELOBTER, LUDWIG",c-t-eid,59433388,"GELOBTER, LUDWIG",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3001,"HOUSE DISTRICT 043",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",1,450.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334764&c-r-ot=H",c-t-id,334764,"ROBERTS, CHARLIE",c-t-eid,58659991,"ROBERTS, CHARLIE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4371,"HOUSE DISTRICT 040",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",1,400.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336749&c-r-ot=H",c-t-id,336749,"JOHNSTON, JEFF",c-t-eid,59198183,"JOHNSTON, JEFF",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,TN,TN,y,2023,2023,c-r-t,2,Recall,c-r-osid,7219,"HOUSE DISTRICT 086",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,361.17
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334622&c-r-ot=S",c-t-id,334622,"BUCKNER, MARK",c-t-eid,58659849,"BUCKNER, MARK",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4466,"SENATE DISTRICT 013",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",1,300.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334744&c-r-ot=H",c-t-id,334744,"HOLLOWAY, KENJI",c-t-eid,58659971,"HOLLOWAY, KENJI",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4358,"HOUSE DISTRICT 027",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1,300.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334456&c-r-ot=H",c-t-id,334456,"LORD, RENEE",c-t-eid,58374494,"LORD, RENEE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,GA,GA,y,2023,2023,c-r-t,3,Special,c-r-osid,1485,"HOUSE DISTRICT 119",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",3,250.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334663&c-r-ot=S",c-t-id,334663,"LARICE VEAL, TRISCHELL",c-t-eid,58659890,"LARICE VEAL, TRISCHELL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4491,"SENATE DISTRICT 038",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",1,250.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334689&c-r-ot=S",c-t-id,334689,"BOWKER, LYNN M",c-t-eid,58659916,"BOWKER, LYNN M",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4504,"SENATE DISTRICT 051",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",1,250.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334896&c-r-ot=H",c-t-id,334896,"CAMP, ERIC G",c-t-eid,58660123,"CAMP, ERIC G",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4442,"HOUSE DISTRICT 111",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",1,250.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334909&c-r-ot=H",c-t-id,334909,"SIMMONS, MARK",c-t-eid,58660136,"SIMMONS, MARK",c-t-ftsts,Withdrew-General,Withdrew-General,c-t-sts,7,Withdrew,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4448,"HOUSE DISTRICT 117",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",2,250.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337234&c-r-ot=S",c-t-id,337234,"DELPIT, HEURLIN (CHRIS)",c-t-eid,6514129,"DELPIT, HEURLIN (CHRIS)",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3065,"SENATE DISTRICT 002",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",2,250.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334684&c-r-ot=S",c-t-id,334684,"ADAMS, MATHEW",c-t-eid,58659911,"ADAMS, MATHEW",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4501,"SENATE DISTRICT 048",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",4,133.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337198&c-r-ot=H",c-t-id,337198,"MCMICHAEL, EVAN",c-t-eid,59433550,"MCMICHAEL, EVAN",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,2964,"HOUSE DISTRICT 006",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",2,105.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334706&c-r-ot=H",c-t-id,334706,"THOMPSON, AMOS A",c-t-eid,58659933,"THOMPSON, AMOS A",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4337,"HOUSE DISTRICT 006",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",1,100.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335671&c-r-ot=H",c-t-id,335671,"CLARK, ANDY",c-t-eid,58692439,"CLARK, ANDY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,101,NONPARTISAN,c-t-p,4,Nonpartisan,s,MS,MS,y,2023,2023,c-r-t,3,Special,c-r-osid,4354,"HOUSE DISTRICT 023",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",1,100.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336754&c-r-ot=H",c-t-id,336754,"FROGEL, JACOB",c-t-eid,59200906,"FROGEL, JACOB",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7769,"HOUSE DISTRICT 047",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",4,75.90
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334559&c-r-ot=H",c-t-id,334559,"ASHLEY, DELLA",c-t-eid,58428705,"ASHLEY, DELLA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,GA,GA,y,2023,2023,c-r-t,3,Special,c-r-osid,1435,"HOUSE DISTRICT 075",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",2,75.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334740&c-r-ot=H",c-t-id,334740,"PADEN, ORLANDO",c-t-eid,58659967,"PADEN, ORLANDO",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4357,"HOUSE DISTRICT 026",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1,50.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334780&c-r-ot=H",c-t-id,334780,"RICKLES, TRENT",c-t-eid,58660007,"RICKLES, TRENT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4376,"HOUSE DISTRICT 045",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1,10.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334051&c-r-ot=H",c-t-id,334051,"SEIBOLD, HOLLY",c-t-eid,58284335,"SEIBOLD, HOLLY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,3,Special,c-r-osid,7757,"HOUSE DISTRICT 035",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334052&c-r-ot=S",c-t-id,334052,"ROUSE, AARON A",c-t-eid,58284336,"ROUSE, AARON A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,3,Special,c-r-osid,7829,"SENATE DISTRICT 007",c-t-ico,O,Open,c-r-ot,S,"State Senate",0,0.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334053&c-r-ot=S",c-t-id,334053,"ADAMS, KEVIN",c-t-eid,58284337,"ADAMS, KEVIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,3,Special,c-r-osid,7829,"SENATE DISTRICT 007",c-t-ico,O,Open,c-r-ot,S,"State Senate",0,0.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334087&c-r-ot=H",c-t-id,334087,"STONE, RICHIE",c-t-eid,58308893,"STONE, RICHIE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,GA,GA,y,2023,2023,c-r-t,3,Special,c-r-osid,1327,"HOUSE DISTRICT 007",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334437&c-r-ot=H",c-t-id,334437,"CAMPBELL, ELLEN H",c-t-eid,58365117,"CAMPBELL, ELLEN H",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,3,Special,c-r-osid,7746,"HOUSE DISTRICT 024",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334448&c-r-ot=S",c-t-id,334448,"MONDS, JOHN H",c-t-eid,6549610,"MONDS, JOHN H",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,GA,GA,y,2023,2023,c-r-t,3,Special,c-r-osid,1565,"SENATE DISTRICT 011",c-t-ico,O,Open,c-r-ot,S,"State Senate",0,0.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334453&c-r-ot=H",c-t-id,334453,"ALEXANDER, SHELBEY DIAMOND",c-t-eid,58374491,"ALEXANDER, SHELBEY DIAMOND",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,GA,GA,y,2023,2023,c-r-t,3,Special,c-r-osid,1485,"HOUSE DISTRICT 119",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
